month,symbol,date,rule,ret,tp_hit
2024-04,ABVC,2024-04-25,30d/sub$1.5/$1.50-$2.00/+20%/90d,-0.5777478021609288,False
2024-04,VFF,2024-04-03,30d/sub$1.5/$1.50-$2.00/+20%/90d,-0.3998076923076923,False
2024-04,VRME,2024-04-04,30d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-04,RCAT,2024-04-24,30d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-04,POET,2024-04-23,30d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-04,NXL,2024-04-01,30d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-04,SGRP,2024-04-03,30d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-04,SNT,2024-04-16,30d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-04,MNOV,2024-04-03,30d/sub$1.5/$1.50-$2.00/+20%/90d,-0.27657894736842115,False
2024-05,CBAT,2024-05-30,60d/sub$1.5/$1.50-$2.00/+20%/90d,0.17999999999999997,True
2024-05,TYGO,2024-05-31,60d/sub$1.5/$1.50-$2.00/+20%/90d,-0.18981132075471693,False
2024-05,SCKT,2024-05-20,60d/sub$1.5/$1.50-$2.00/+20%/90d,-0.26183006535947717,False
2024-07,ONDS,2024-07-22,30d/sub$1.0/$1.05-$1.15/+50%/60d,-0.25593220338983047,False
2024-07,KOPN,2024-07-12,30d/sub$1.0/$1.05-$1.15/+50%/60d,-0.350900900900901,False
2024-08,BOF,2024-08-28,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,AKBA,2024-08-23,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,GDC,2024-08-06,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,CURI,2024-08-30,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,CMPX,2024-08-30,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,ABLV,2024-08-16,30d/sub$1.5/$1.50-$1.80/+15%/90d,-0.5847058823529412,False
2024-08,CNTB,2024-08-30,30d/sub$1.5/$1.50-$1.80/+15%/90d,-0.345,False
2024-08,TURB,2024-08-22,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,VIOT,2024-08-21,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,VRAX,2024-08-14,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,YTRA,2024-08-12,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-08,MNOV,2024-08-30,30d/sub$1.5/$1.50-$1.80/+15%/90d,0.12999999999999992,True
2024-09,CTSO,2024-09-20,45d/sub$1.5/$1.50-$1.80/+20%/90d,-0.38792452830188695,False
2024-09,GANX,2024-09-23,45d/sub$1.5/$1.50-$1.80/+20%/90d,0.17999999999999997,True
2024-09,ENLV,2024-09-12,45d/sub$1.5/$1.50-$1.80/+20%/90d,-0.28086956521739137,False
2024-09,AEI,2024-09-27,45d/sub$1.5/$1.50-$1.80/+20%/90d,0.17999999999999997,True
2024-09,GEVO,2024-09-17,45d/sub$1.5/$1.50-$1.80/+20%/90d,0.17999999999999997,True
2024-10,ACRS,2024-10-25,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,GPRO,2024-10-29,60d/sub$1.5/$1.50-$1.80/+50%/90d,-0.5505228758169934,False
2024-10,CLPS,2024-10-29,60d/sub$1.5/$1.50-$1.80/+50%/90d,-0.2187417218543046,False
2024-10,CNVS,2024-10-16,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,DGXX,2024-10-25,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,USEG,2024-10-22,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,LPTH,2024-10-04,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,RGTI,2024-10-28,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,SNAL,2024-10-07,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,NXL,2024-10-22,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,NVA,2024-10-22,60d/sub$1.5/$1.50-$1.80/+50%/90d,0.48,True
2024-10,NBP,2024-10-17,60d/sub$1.5/$1.50-$1.80/+50%/90d,-0.4448447204968944,False
2024-10,SFWL,2024-10-28,60d/sub$1.5/$1.50-$1.80/+50%/90d,-0.3564625850340136,False
2024-11,ZTEK,2024-11-15,45d/sub$1.0/$1.10-$1.30/+50%/60d,-0.12015384615384626,False
2024-11,PRZO,2024-11-29,45d/sub$1.0/$1.10-$1.30/+50%/60d,0.48,True
2024-12,ABAT,2024-12-24,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,APM,2024-12-31,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,ATHE,2024-12-06,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,CISO,2024-12-24,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,FOSL,2024-12-02,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.4243478260869564,False
2024-12,CXAI,2024-12-06,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.5316279069767442,False
2024-12,CPIX,2024-12-10,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,AMPG,2024-12-12,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,UCL,2024-12-18,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.5933788395904438,False
2024-12,WRAP,2024-12-31,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.21718309859154925,False
2024-12,LPTH,2024-12-13,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,SLDP,2024-12-27,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.49887323943661965,False
2024-12,PRZO,2024-12-18,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,SMXT,2024-12-03,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.5441935483870968,False
2024-12,MCHX,2024-12-06,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.043255813953488306,False
2024-12,LAES,2024-12-16,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,MBAI,2024-12-23,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.4543125,False
2024-12,MYPS,2024-12-04,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.2552941176470588,False
2024-12,MOB,2024-12-02,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,ONDS,2024-12-24,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,MVST,2024-12-26,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.5641176470588236,False
2024-12,NRXP,2024-12-31,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,RDZN,2024-12-10,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.6123076923076923,False
2024-12,MDAI,2024-12-02,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,MGIH,2024-12-26,60d/sub$2.0/$2.00-$3.00/+30%/60d,-0.4207352941176472,False
2024-12,MIST,2024-12-02,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,SATL,2024-12-04,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2024-12,QSI,2024-12-10,60d/sub$2.0/$2.00-$3.00/+30%/60d,0.28,True
2025-01,CPOP,2025-01-06,30d/sub$1.5/$1.50-$2.00/+30%/90d,-0.6082857142857143,False
2025-01,COOT,2025-01-02,30d/sub$1.5/$1.50-$2.00/+30%/90d,-0.4903623188405797,False
2025-01,GRNQ,2025-01-10,30d/sub$1.5/$1.50-$2.00/+30%/90d,-0.490873786407767,False
2025-01,TMC,2025-01-16,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-01,TXMD,2025-01-02,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-01,VRME,2025-01-02,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-01,RPID,2025-01-28,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-01,SLS,2025-01-31,30d/sub$1.5/$1.50-$2.00/+30%/90d,-0.12447761194029848,False
2025-01,SKYX,2025-01-07,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-01,RNXT,2025-01-17,30d/sub$1.5/$1.50-$2.00/+30%/90d,-0.14337662337662335,False
2025-01,MATH,2025-01-06,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-01,IMTE,2025-01-23,30d/sub$1.5/$1.50-$2.00/+30%/90d,0.28,True
2025-02,TLSA,2025-02-27,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-02,LUCD,2025-02-07,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-02,IVVD,2025-02-03,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-03,ABVC,2025-03-31,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-04,APM,2025-04-15,30d/sub$1.0/$1.05-$1.20/+50%/60d,-0.021452432824981753,False
2025-04,AREC,2025-04-16,30d/sub$1.0/$1.05-$1.20/+50%/60d,0.0955378486055778,False
2025-04,XMAX,2025-04-25,30d/sub$1.0/$1.05-$1.20/+50%/60d,0.48,True
2025-04,PMEC,2025-04-29,30d/sub$1.0/$1.05-$1.20/+50%/60d,0.48,True
2025-05,CTMX,2025-05-08,30d/sub$1.0/$1.05-$1.20/+50%/90d,0.48,True
2025-05,JBDI,2025-05-08,30d/sub$1.0/$1.05-$1.20/+50%/90d,0.48,True
2025-05,NBP,2025-05-22,30d/sub$1.0/$1.05-$1.20/+50%/90d,0.48,True
2025-05,ONDS,2025-05-28,30d/sub$1.0/$1.05-$1.20/+50%/90d,0.48,True
2025-06,BRTX,2025-06-12,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.17425531914893608,False
2025-06,GRML,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.6768571428571428,False
2025-06,EVGN,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.4011881188118812,False
2025-06,AXTI,2025-06-12,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,AXG,2025-06-17,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,DLTH,2025-06-02,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,GALT,2025-06-17,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,CGTL,2025-06-17,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.7704807692307692,False
2025-06,BTAI,2025-06-25,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,ADAG,2025-06-02,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.09582938388625593,False
2025-06,HKPD,2025-06-09,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.4818834080717489,False
2025-06,APYX,2025-06-20,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,AUTL,2025-06-03,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.2550230414746544,False
2025-06,CRML,2025-06-13,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,FBIO,2025-06-06,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,EDIT,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,AMIX,2025-06-27,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,ECX,2025-06-30,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.09682242990654212,False
2025-06,FTEK,2025-06-09,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,ABVC,2025-06-17,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,AMTX,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,DGXX,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,UCL,2025-06-12,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,WHWK,2025-06-11,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,YJ,2025-06-27,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.2063636363636364,False
2025-06,USEG,2025-06-13,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.46748858447488584,False
2025-06,VTYX,2025-06-02,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,SY,2025-06-26,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,SLDP,2025-06-26,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,OKYO,2025-06-09,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,SLS,2025-06-26,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.12945273631840779,False
2025-06,NWGL,2025-06-17,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,LRE,2025-06-06,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,OLB,2025-06-02,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.33122448979591834,False
2025-06,MCHX,2025-06-20,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.1567924528301887,False
2025-06,PRME,2025-06-20,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,NBP,2025-06-05,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,NIPG,2025-06-26,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.19391304347826085,False
2025-06,MOB,2025-06-04,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,PSHG,2025-06-16,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.04475247524752478,False
2025-06,IMRX,2025-06-05,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,MEGL,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.19613636363636364,False
2025-06,SSP,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.2665260620390596,False
2025-06,MDAI,2025-06-06,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,NRSN,2025-06-10,30d/sub$2.0/$2.00-$2.50/+50%/90d,-0.500349344978166,False
2025-06,LMFA,2025-06-02,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-06,QSI,2025-06-25,30d/sub$2.0/$2.00-$2.50/+50%/90d,0.48,True
2025-07,CDLX,2025-07-21,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,ABAT,2025-07-16,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,GOSS,2025-07-30,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,GNSS,2025-07-10,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,APRE,2025-07-22,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.4412962962962963,False
2025-07,AACG,2025-07-31,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.5695495495495496,False
2025-07,BWEN,2025-07-15,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,EGHT,2025-07-01,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.06830917874396135,False
2025-07,GLMD,2025-07-08,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.46976076555023927,False
2025-07,AWRE,2025-07-09,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,CCCC,2025-07-09,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,CALC,2025-07-11,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,FFAI,2025-07-14,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,CLLS,2025-07-14,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,ADAG,2025-07-30,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,GAME,2025-07-09,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,GRNQ,2025-07-11,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.34780082987551864,False
2025-07,FLUX,2025-07-07,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,BLDP,2025-07-22,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,AHG,2025-07-21,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.27980392156862743,False
2025-07,CVGI,2025-07-02,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.35,False
2025-07,BEEM,2025-07-16,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,HIT,2025-07-31,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,CNTB,2025-07-21,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,TELA,2025-07-03,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.42796019900497506,False
2025-07,VIVS,2025-07-23,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,YHC,2025-07-01,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,VERI,2025-07-17,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,XMAX,2025-07-09,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,TLSA,2025-07-30,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.30099173553719005,False
2025-07,LWLG,2025-07-21,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,PUSA,2025-07-25,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,MNY,2025-07-25,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.3928571428571429,False
2025-07,IQ,2025-07-23,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,OPEN,2025-07-18,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,NMRA,2025-07-24,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,NERV,2025-07-16,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,PRZO,2025-07-23,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.3021782178217822,False
2025-07,MIRA,2025-07-17,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.34524271844660204,False
2025-07,IHRT,2025-07-08,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,OTLK,2025-07-10,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,ORBS,2025-07-25,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,OPTX,2025-07-24,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,POLA,2025-07-17,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,ONDS,2025-07-10,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,MGX,2025-07-09,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,LIXT,2025-07-02,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,LIQT,2025-07-21,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,KOPN,2025-07-17,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,SHIM,2025-07-01,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,OABI,2025-07-08,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.26880382775119616,False
2025-07,HYFT,2025-07-24,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,MIST,2025-07-07,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.1478538812785388,False
2025-07,SCNX,2025-07-16,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.749126213592233,False
2025-07,JUNS,2025-07-11,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,SKIN,2025-07-01,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.4227777777777778,False
2025-07,MBIO,2025-07-01,30d/sub$2.0/$2.00-$2.50/+30%/90d,0.28,True
2025-07,RMCF,2025-07-22,30d/sub$2.0/$2.00-$2.50/+30%/90d,-0.1833663366336634,False
2025-08,ESLA,2025-08-29,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,CGTX,2025-08-12,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,EQ,2025-08-15,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,YTRA,2025-08-11,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,TRIB,2025-08-12,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,IRWD,2025-08-13,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,RLMD,2025-08-29,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,PRLD,2025-08-20,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-08,LSH,2025-08-29,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-09,DVLT,2025-09-26,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-09,CCG,2025-09-02,30d/sub$1.0/$1.05-$1.15/+50%/90d,-0.27205357142857156,False
2025-09,COSM,2025-09-22,30d/sub$1.0/$1.05-$1.15/+50%/90d,-0.5948672566371681,False
2025-09,SLNH,2025-09-19,30d/sub$1.0/$1.05-$1.15/+50%/90d,0.48,True
2025-10,TLPH,2025-10-06,45d/sub$1.0/$1.05-$1.20/+50%/60d,-0.02,False
2025-10,VSEE,2025-10-28,45d/sub$1.0/$1.05-$1.20/+50%/60d,-0.7355555555555555,False
2025-10,REE,2025-10-13,45d/sub$1.0/$1.05-$1.20/+50%/60d,0.48,True
2025-10,NAUT,2025-10-15,45d/sub$1.0/$1.05-$1.20/+50%/60d,0.48,True
2025-10,IBIO,2025-10-21,45d/sub$1.0/$1.05-$1.20/+50%/60d,0.48,True
2025-10,LOBO,2025-10-16,45d/sub$1.0/$1.05-$1.20/+50%/60d,-0.42865384615384616,False
2025-11,KTTA,2025-11-26,45d/sub$1.0/$1.05-$1.15/+50%/30d,-0.38491228070175443,False
2025-12,CGTL,2025-12-11,60d/sub$1.0/$1.05-$1.15/+30%/60d,0.28,True
2025-12,FEBO,2025-12-15,60d/sub$1.0/$1.05-$1.15/+30%/60d,0.28,True
2026-01,ZTEK,2026-01-12,60d/sub$1.0/$1.05-$1.15/+30%/60d,-0.48624999999999996,False
2026-01,SJ,2026-01-20,60d/sub$1.0/$1.05-$1.15/+30%/60d,0.28,True
2026-02,SUNE,2026-02-11,30d/sub$1.5/$2.00-$3.00/+50%/90d,0.48,True
2026-02,LIMN,2026-02-05,30d/sub$1.5/$2.00-$3.00/+50%/90d,-0.9538604651162791,False
2026-03,BIAF,2026-03-13,30d/sub$1.5/$2.00-$3.00/+30%/30d,0.28,True
2026-03,TURB,2026-03-03,30d/sub$1.5/$2.00-$3.00/+30%/30d,0.28,True
2026-03,PRSO,2026-03-06,30d/sub$1.5/$2.00-$3.00/+30%/30d,-0.49120418848167535,False
2026-04,YAAS,2026-04-27,30d/sub$1.5/$2.00-$3.00/+30%/60d,-0.45084848484848483,False
2026-04,RMSG,2026-04-13,30d/sub$1.5/$2.00-$3.00/+30%/60d,0.28,True
2026-05,FATE,2026-05-05,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,GOVX,2026-05-18,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,BTBT,2026-05-11,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.2339423076923077,False
2026-05,BZFD,2026-05-22,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.3674178403755869,False
2026-05,ANY,2026-05-13,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,CNEY,2026-05-26,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,HCHL,2026-05-01,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,ACRV,2026-05-01,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.3357894736842105,False
2026-05,HCWB,2026-05-20,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,TDIC,2026-05-12,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,MTVA,2026-05-20,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,IPHA,2026-05-14,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.20060185185185184,False
2026-05,STAK,2026-05-12,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,PYXS,2026-05-06,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,SEGG,2026-05-18,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.3325,False
2026-05,SLNH,2026-05-13,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.40421296296296294,False
2026-05,LEDS,2026-05-06,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,STIM,2026-05-01,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,STKE,2026-05-11,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,LPRO,2026-05-22,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,LXRX,2026-05-08,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,MBAI,2026-05-13,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.33000000000000007,False
2026-05,QTEX,2026-05-27,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,SKYA,2026-05-08,60d/sub$2.0/$2.00-$3.00/+10%/30d,-0.42394088669950736,False
2026-05,SWAG,2026-05-26,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-05,OABI,2026-05-13,60d/sub$2.0/$2.00-$3.00/+10%/30d,0.08000000000000008,True
2026-06,LASE,2026-06-02,30d/sub$1.5/$2.00-$3.00/+30%/60d,-0.13379800853485055,False
