cons_d,entry_range,tp_ratio,sl_pct,hold,n,win_rate,mean,median,sum,p10,p25,p90,max_loss
30,$1.20-$1.50,1.5,-10%,60,41,0.17073170731707318,-0.017560975609756106,-0.12000000000000001,-0.7200000000000004,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
30,$1.20-$1.50,1.5,-10%,90,41,0.17073170731707318,-0.017560975609756106,-0.12000000000000001,-0.7200000000000004,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
30,$1.20-$1.50,1.5,-10%,180,41,0.17073170731707318,-0.017560975609756106,-0.12000000000000001,-0.7200000000000004,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
30,$1.20-$1.50,1.7,none,30,41,0.5853658536585366,0.20096364805956585,0.29058637442096935,8.2395095704422,-0.391900826446281,-0.27254545454545454,0.6799999999999999,-0.5890077586206897
30,$1.20-$1.50,1.7,none,60,41,0.6341463414634146,0.25936437864882284,0.6799999999999999,10.633939524601736,-0.4751724137931034,-0.13403508771929815,0.6799999999999999,-0.6104761904761905
30,$1.20-$1.50,1.7,none,90,41,0.6341463414634146,0.28513277647742463,0.6799999999999999,11.69044383557441,-0.4328448275862068,-0.2724752475247525,0.6799999999999999,-0.689504958677686
30,$1.20-$1.50,1.7,none,180,41,0.6585365853658537,0.27757907637135826,0.6799999999999999,11.380742131225688,-0.5005309734513275,-0.3014814814814816,0.6799999999999999,-1.0175206611570247
30,$1.20-$1.50,1.7,-30%,30,41,0.4878048780487805,0.15644103978929627,-0.0609836065573771,6.414082631361147,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.20-$1.50,1.7,-30%,60,41,0.5365853658536586,0.18435825342958595,0.09475409836065586,7.558688390613024,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.20-$1.50,1.7,-30%,90,41,0.5365853658536586,0.20834527463940866,0.6799999999999999,8.542156260215755,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.20-$1.50,1.7,-30%,180,41,0.5365853658536586,0.20834527463940866,0.6799999999999999,8.542156260215755,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.20-$1.50,1.7,-20%,30,41,0.2682926829268293,0.012734274711168156,-0.22,0.5221052631578944,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.20-$1.50,1.7,-20%,60,41,0.2682926829268293,0.014499358151476245,-0.22,0.594473684210526,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.20-$1.50,1.7,-20%,90,41,0.2682926829268293,0.021463414634146333,-0.22,0.8799999999999997,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.20-$1.50,1.7,-20%,180,41,0.2682926829268293,0.021463414634146333,-0.22,0.8799999999999997,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.20-$1.50,1.7,-15%,30,41,0.1951219512195122,-0.01287548138639281,-0.16999999999999998,-0.5278947368421052,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.20-$1.50,1.7,-15%,60,41,0.1951219512195122,-0.011110397946084722,-0.16999999999999998,-0.4555263157894736,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.20-$1.50,1.7,-15%,90,41,0.1951219512195122,-0.0041463414634146335,-0.16999999999999998,-0.16999999999999998,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.20-$1.50,1.7,-15%,180,41,0.1951219512195122,-0.0041463414634146335,-0.16999999999999998,-0.16999999999999998,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.20-$1.50,1.7,-10%,30,41,0.14634146341463414,-0.011655969191270873,-0.12000000000000001,-0.4778947368421058,-0.12000000000000001,-0.12000000000000001,0.6799999999999999,-0.12000000000000001
30,$1.20-$1.50,1.7,-10%,60,41,0.14634146341463414,-0.009890885750962785,-0.12000000000000001,-0.4055263157894742,-0.12000000000000001,-0.12000000000000001,0.6799999999999999,-0.12000000000000001
30,$1.20-$1.50,1.7,-10%,90,41,0.14634146341463414,-0.002926829268292697,-0.12000000000000001,-0.12000000000000056,-0.12000000000000001,-0.12000000000000001,0.6799999999999999,-0.12000000000000001
30,$1.20-$1.50,1.7,-10%,180,41,0.14634146341463414,-0.002926829268292697,-0.12000000000000001,-0.12000000000000056,-0.12000000000000001,-0.12000000000000001,0.6799999999999999,-0.12000000000000001
30,$1.20-$1.50,2.0,none,30,41,0.4634146341463415,0.11321314694165707,-0.07691056910569115,4.64173902460794,-0.4016455042840922,-0.35381369016984054,0.98,-0.5890077586206897
30,$1.20-$1.50,2.0,none,60,41,0.4878048780487805,0.20533554409557098,-0.010909090909090962,8.41875730791841,-0.5229230769230769,-0.3278461538461539,0.98,-0.6104761904761905
30,$1.20-$1.50,2.0,none,90,41,0.5121951219512195,0.25285829076196775,0.025112781954887104,10.367189921240678,-0.4751724137931034,-0.3158963282937366,0.98,-0.689504958677686
30,$1.20-$1.50,2.0,none,180,41,0.5365853658536586,0.26484478807941503,0.12473684210526305,10.858636311256015,-0.5046153846153846,-0.37384615384615394,0.98,-1.0175206611570247
30,$1.20-$1.50,2.0,-30%,30,41,0.36585365853658536,0.0651048018918983,-0.32,2.66929687756783,-0.32,-0.32,0.98,-0.32
30,$1.20-$1.50,2.0,-30%,60,41,0.34146341463414637,0.06382351533525174,-0.32,2.6167641287453214,-0.32,-0.32,0.98,-0.32
30,$1.20-$1.50,2.0,-30%,90,41,0.34146341463414637,0.07145117664448666,-0.32,2.929498242423953,-0.32,-0.32,0.98,-0.32
30,$1.20-$1.50,2.0,-30%,180,41,0.34146341463414637,0.08897773493101865,-0.32,3.648087132171765,-0.32,-0.32,0.98,-0.32
30,$1.20-$1.50,2.0,-20%,30,41,0.17073170731707318,-0.031168164313222082,-0.22,-1.2778947368421054,-0.22,-0.22,0.98,-0.22
30,$1.20-$1.50,2.0,-20%,60,41,0.17073170731707318,-0.029403080872914,-0.22,-1.205526315789474,-0.22,-0.22,0.98,-0.22
30,$1.20-$1.50,2.0,-20%,90,41,0.17073170731707318,-0.03614249037227215,-0.22,-1.481842105263158,-0.22,-0.22,0.98,-0.22
30,$1.20-$1.50,2.0,-20%,180,41,0.17073170731707318,-0.035982028241335055,-0.22,-1.4752631578947373,-0.22,-0.22,0.98,-0.22
30,$1.20-$1.50,2.0,-15%,30,41,0.12195121951219512,-0.04580231065468548,-0.16999999999999998,-1.8778947368421046,-0.16999999999999998,-0.16999999999999998,0.3221052631578947,-0.16999999999999998
30,$1.20-$1.50,2.0,-15%,60,41,0.12195121951219512,-0.04403722721437739,-0.16999999999999998,-1.805526315789473,-0.16999999999999998,-0.16999999999999998,0.3944736842105263,-0.16999999999999998
30,$1.20-$1.50,2.0,-15%,90,41,0.12195121951219512,-0.05077663671373554,-0.16999999999999998,-2.0818421052631573,-0.16999999999999998,-0.16999999999999998,0.11815789473684203,-0.16999999999999998
30,$1.20-$1.50,2.0,-15%,180,41,0.12195121951219512,-0.05061617458279845,-0.16999999999999998,-2.0752631578947365,-0.16999999999999998,-0.16999999999999998,0.12473684210526305,-0.16999999999999998
30,$1.20-$1.50,2.0,-10%,30,41,0.07317073170731707,-0.05555840821566112,-0.12000000000000001,-2.277894736842106,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.0,-10%,60,41,0.07317073170731707,-0.053793324775353035,-0.12000000000000001,-2.2055263157894744,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.0,-10%,90,41,0.07317073170731707,-0.06053273427471118,-0.12000000000000001,-2.4818421052631585,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.0,-10%,180,41,0.07317073170731707,-0.06037227214377408,-0.12000000000000001,-2.4752631578947373,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.4,none,30,41,0.4634146341463415,0.16451657052635163,-0.07691056910569115,6.745179391580416,-0.4016455042840922,-0.35381369016984054,1.38,-0.5890077586206897
30,$1.20-$1.50,2.4,none,60,41,0.4878048780487805,0.26525985753409337,-0.010909090909090962,10.875654158897827,-0.5229230769230769,-0.3278461538461539,1.38,-0.6104761904761905
30,$1.20-$1.50,2.4,none,90,41,0.5121951219512195,0.34920973282833484,0.025112781954887104,14.317599045961728,-0.4751724137931034,-0.3158963282937366,1.38,-0.689504958677686
30,$1.20-$1.50,2.4,none,180,41,0.5121951219512195,0.34098014114278674,0.025112781954887104,13.980185786854257,-0.5046153846153846,-0.37384615384615394,1.38,-1.0175206611570247
30,$1.20-$1.50,2.4,-30%,30,41,0.36585365853658536,0.10665212791561722,-0.32,4.372737244540306,-0.32,-0.32,1.38,-0.32
30,$1.20-$1.50,2.4,-30%,60,41,0.34146341463414637,0.12004974044153947,-0.32,4.9220393581031185,-0.32,-0.32,1.38,-0.32
30,$1.20-$1.50,2.4,-30%,90,41,0.34146341463414637,0.13541962596200732,-0.32,5.5522046644423,-0.32,-0.32,1.38,-0.32
30,$1.20-$1.50,2.4,-30%,180,41,0.34146341463414637,0.16270228180951496,-0.32,6.670793554190113,-0.32,-0.32,1.38,-0.32
30,$1.20-$1.50,2.4,-20%,30,41,0.17073170731707318,-0.018889130972429974,-0.22,-0.7744543698696289,-0.22,-0.22,0.7549999999999999,-0.22
30,$1.20-$1.50,2.4,-20%,60,41,0.17073170731707318,-0.01220124601052869,-0.22,-0.5002510864316763,-0.22,-0.22,0.7549999999999999,-0.22
30,$1.20-$1.50,2.4,-20%,90,41,0.17073170731707318,-0.020954528859629503,-0.22,-0.8591356832448096,-0.22,-0.22,0.7549999999999999,-0.22
30,$1.20-$1.50,2.4,-20%,180,41,0.17073170731707318,-0.02079406672869241,-0.22,-0.8525567358763888,-0.22,-0.22,0.7549999999999999,-0.22
30,$1.20-$1.50,2.4,-15%,30,41,0.12195121951219512,-0.05303547243584459,-0.16999999999999998,-2.174454369869628,-0.16999999999999998,-0.16999999999999998,0.10844036697247696,-0.16999999999999998
30,$1.20-$1.50,2.4,-15%,60,41,0.12195121951219512,-0.0463475874739433,-0.16999999999999998,-1.900251086431675,-0.16999999999999998,-0.16999999999999998,0.31027522935779794,-0.16999999999999998
30,$1.20-$1.50,2.4,-15%,90,41,0.12195121951219512,-0.055100870323044115,-0.16999999999999998,-2.259135683244809,-0.16999999999999998,-0.16999999999999998,0.11815789473684203,-0.16999999999999998
30,$1.20-$1.50,2.4,-15%,180,41,0.12195121951219512,-0.054940408192107014,-0.16999999999999998,-2.2525567358763876,-0.16999999999999998,-0.16999999999999998,0.12473684210526305,-0.16999999999999998
30,$1.20-$1.50,2.4,-10%,30,41,0.07317073170731707,-0.08230376511877144,-0.12000000000000001,-3.374454369869629,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.4,-10%,60,41,0.07317073170731707,-0.07561588015687017,-0.12000000000000001,-3.1002510864316766,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.4,-10%,90,41,0.07317073170731707,-0.08436916300597097,-0.12000000000000001,-3.45913568324481,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.20-$1.50,2.4,-10%,180,41,0.07317073170731707,-0.08420870087503388,-0.12000000000000001,-3.4525567358763887,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
30,$1.50-$2.00,1.2,none,30,14,0.7857142857142857,0.03921483101156783,0.17999999999999997,0.5490076341619496,-0.4360907608442436,0.17999999999999997,0.17999999999999997,-0.6478026905829597
30,$1.50-$2.00,1.2,none,60,14,0.7857142857142857,0.023329952716029327,0.17999999999999997,0.32661933802441057,-0.5535447236447582,0.17999999999999997,0.17999999999999997,-0.6719685039370079
30,$1.50-$2.00,1.2,none,90,14,0.8571428571428571,0.0600163432485737,0.17999999999999997,0.8402288054800319,-0.39946188340807176,0.17999999999999997,0.17999999999999997,-0.6719685039370079
30,$1.50-$2.00,1.2,none,180,14,0.8571428571428571,0.0600163432485737,0.17999999999999997,0.8402288054800319,-0.39946188340807176,0.17999999999999997,0.17999999999999997,-0.6719685039370079
30,$1.50-$2.00,1.2,-30%,30,14,0.5,-0.07000000000000003,-0.07000000000000002,-0.9800000000000004,-0.32,-0.32,0.17999999999999997,-0.32
30,$1.50-$2.00,1.2,-30%,60,14,0.5,-0.07000000000000003,-0.07000000000000002,-0.9800000000000004,-0.32,-0.32,0.17999999999999997,-0.32
30,$1.50-$2.00,1.2,-30%,90,14,0.5,-0.07000000000000003,-0.07000000000000002,-0.9800000000000004,-0.32,-0.32,0.17999999999999997,-0.32
30,$1.50-$2.00,1.2,-30%,180,14,0.5,-0.07000000000000003,-0.07000000000000002,-0.9800000000000004,-0.32,-0.32,0.17999999999999997,-0.32
30,$1.50-$2.00,1.2,-20%,30,14,0.42857142857142855,-0.048571428571428585,-0.22,-0.6800000000000002,-0.22,-0.22,0.17999999999999997,-0.22
30,$1.50-$2.00,1.2,-20%,60,14,0.42857142857142855,-0.048571428571428585,-0.22,-0.6800000000000002,-0.22,-0.22,0.17999999999999997,-0.22
30,$1.50-$2.00,1.2,-20%,90,14,0.42857142857142855,-0.048571428571428585,-0.22,-0.6800000000000002,-0.22,-0.22,0.17999999999999997,-0.22
30,$1.50-$2.00,1.2,-20%,180,14,0.42857142857142855,-0.048571428571428585,-0.22,-0.6800000000000002,-0.22,-0.22,0.17999999999999997,-0.22
30,$1.50-$2.00,1.2,-15%,30,14,0.42857142857142855,-0.02,-0.16999999999999998,-0.28,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
30,$1.50-$2.00,1.2,-15%,60,14,0.42857142857142855,-0.02,-0.16999999999999998,-0.28,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
30,$1.50-$2.00,1.2,-15%,90,14,0.42857142857142855,-0.02,-0.16999999999999998,-0.28,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
30,$1.50-$2.00,1.2,-15%,180,14,0.42857142857142855,-0.02,-0.16999999999999998,-0.28,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
30,$1.50-$2.00,1.2,-10%,30,14,0.35714285714285715,-0.012857142857142876,-0.12000000000000001,-0.18000000000000027,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
30,$1.50-$2.00,1.2,-10%,60,14,0.35714285714285715,-0.012857142857142876,-0.12000000000000001,-0.18000000000000027,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
30,$1.50-$2.00,1.2,-10%,90,14,0.35714285714285715,-0.012857142857142876,-0.12000000000000001,-0.18000000000000027,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
30,$1.50-$2.00,1.2,-10%,180,14,0.35714285714285715,-0.012857142857142876,-0.12000000000000001,-0.18000000000000027,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
30,$1.50-$2.00,1.3,none,30,14,0.7142857142857143,0.07084748407279237,0.28,0.9918647770190933,-0.46512710911136107,-0.14026627218934912,0.28,-0.6478026905829597
30,$1.50-$2.00,1.3,none,60,14,0.7142857142857143,0.07962246972283211,0.28,1.1147145761196495,-0.5535447236447582,0.04607142857142861,0.28,-0.6719685039370079
30,$1.50-$2.00,1.3,none,90,14,0.7857142857142857,0.11753958923335824,0.28,1.6455542492670152,-0.4878642502719771,0.28,0.28,-0.6719685039370079
30,$1.50-$2.00,1.3,none,180,14,0.7857142857142857,0.09619554865854842,0.28,1.3467376812196779,-0.5775092206861783,0.28,0.28,-0.6719685039370079
30,$1.50-$2.00,1.3,-30%,30,14,0.42857142857142855,-0.06285714285714285,-0.32,-0.8799999999999999,-0.32,-0.32,0.28,-0.32
30,$1.50-$2.00,1.3,-30%,60,14,0.42857142857142855,-0.06285714285714285,-0.32,-0.8799999999999999,-0.32,-0.32,0.28,-0.32
30,$1.50-$2.00,1.3,-30%,90,14,0.42857142857142855,-0.06285714285714285,-0.32,-0.8799999999999999,-0.32,-0.32,0.28,-0.32
30,$1.50-$2.00,1.3,-30%,180,14,0.42857142857142855,-0.06285714285714285,-0.32,-0.8799999999999999,-0.32,-0.32,0.28,-0.32
30,$1.50-$2.00,1.3,-20%,30,14,0.42857142857142855,-0.005714285714285706,-0.22,-0.07999999999999988,-0.22,-0.22,0.28,-0.22
30,$1.50-$2.00,1.3,-20%,60,14,0.42857142857142855,-0.005714285714285706,-0.22,-0.07999999999999988,-0.22,-0.22,0.28,-0.22
30,$1.50-$2.00,1.3,-20%,90,14,0.42857142857142855,-0.005714285714285706,-0.22,-0.07999999999999988,-0.22,-0.22,0.28,-0.22
30,$1.50-$2.00,1.3,-20%,180,14,0.42857142857142855,-0.005714285714285706,-0.22,-0.07999999999999988,-0.22,-0.22,0.28,-0.22
30,$1.50-$2.00,1.3,-15%,30,14,0.42857142857142855,0.022857142857142878,-0.16999999999999998,0.3200000000000003,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
30,$1.50-$2.00,1.3,-15%,60,14,0.42857142857142855,0.022857142857142878,-0.16999999999999998,0.3200000000000003,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
30,$1.50-$2.00,1.3,-15%,90,14,0.42857142857142855,0.022857142857142878,-0.16999999999999998,0.3200000000000003,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
30,$1.50-$2.00,1.3,-15%,180,14,0.42857142857142855,0.022857142857142878,-0.16999999999999998,0.3200000000000003,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
30,$1.50-$2.00,1.3,-10%,30,14,0.2857142857142857,-0.005714285714285709,-0.12000000000000001,-0.07999999999999993,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
30,$1.50-$2.00,1.3,-10%,60,14,0.2857142857142857,-0.005714285714285709,-0.12000000000000001,-0.07999999999999993,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
30,$1.50-$2.00,1.3,-10%,90,14,0.2857142857142857,-0.005714285714285709,-0.12000000000000001,-0.07999999999999993,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
30,$1.50-$2.00,1.3,-10%,180,14,0.2857142857142857,-0.005714285714285709,-0.12000000000000001,-0.07999999999999993,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
30,$1.50-$2.00,1.5,none,30,14,0.6428571428571429,0.10570549208516278,0.48,1.4798768891922789,-0.5655237943741881,-0.3529459002535925,0.48,-0.6478026905829597
30,$1.50-$2.00,1.5,none,60,14,0.6428571428571429,0.09584170909643386,0.48,1.341783927350074,-0.6647187599307934,-0.2581832910679065,0.48,-0.8533333333333334
30,$1.50-$2.00,1.5,none,90,14,0.7142857142857143,0.11700352042308035,0.48,1.6380492859231248,-0.6647187599307934,-0.08505353620738233,0.48,-0.8117171717171717
30,$1.50-$2.00,1.5,none,180,14,0.7142857142857143,0.12633975195711408,0.48,1.768756527399597,-0.6647187599307934,-0.3000176720543267,0.48,-0.8583838383838385
30,$1.50-$2.00,1.5,-30%,30,14,0.35714285714285715,-0.06568552253116013,-0.32,-0.9195973154362418,-0.32,-0.32,0.48,-0.32
30,$1.50-$2.00,1.5,-30%,60,14,0.35714285714285715,-0.06568552253116013,-0.32,-0.9195973154362418,-0.32,-0.32,0.48,-0.32
30,$1.50-$2.00,1.5,-30%,90,14,0.35714285714285715,-0.06568552253116013,-0.32,-0.9195973154362418,-0.32,-0.32,0.48,-0.32
30,$1.50-$2.00,1.5,-30%,180,14,0.35714285714285715,-0.06568552253116013,-0.32,-0.9195973154362418,-0.32,-0.32,0.48,-0.32
30,$1.50-$2.00,1.5,-20%,30,14,0.35714285714285715,-0.0013998082454458308,-0.22,-0.01959731543624163,-0.22,-0.22,0.48,-0.22
30,$1.50-$2.00,1.5,-20%,60,14,0.35714285714285715,-0.0013998082454458308,-0.22,-0.01959731543624163,-0.22,-0.22,0.48,-0.22
30,$1.50-$2.00,1.5,-20%,90,14,0.35714285714285715,-0.0013998082454458308,-0.22,-0.01959731543624163,-0.22,-0.22,0.48,-0.22
30,$1.50-$2.00,1.5,-20%,180,14,0.35714285714285715,-0.0013998082454458308,-0.22,-0.01959731543624163,-0.22,-0.22,0.48,-0.22
30,$1.50-$2.00,1.5,-15%,30,14,0.35714285714285715,0.030743048897411317,-0.16999999999999998,0.43040268456375846,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
30,$1.50-$2.00,1.5,-15%,60,14,0.35714285714285715,0.030743048897411317,-0.16999999999999998,0.43040268456375846,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
30,$1.50-$2.00,1.5,-15%,90,14,0.35714285714285715,0.030743048897411317,-0.16999999999999998,0.43040268456375846,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
30,$1.50-$2.00,1.5,-15%,180,14,0.35714285714285715,0.030743048897411317,-0.16999999999999998,0.43040268456375846,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
30,$1.50-$2.00,1.5,-10%,30,14,0.21428571428571427,-0.02282837967401727,-0.12000000000000001,-0.31959731543624176,-0.12000000000000001,-0.12000000000000001,0.348120805369128,-0.12000000000000001
30,$1.50-$2.00,1.5,-10%,60,14,0.21428571428571427,-0.02282837967401727,-0.12000000000000001,-0.31959731543624176,-0.12000000000000001,-0.12000000000000001,0.348120805369128,-0.12000000000000001
30,$1.50-$2.00,1.5,-10%,90,14,0.21428571428571427,-0.02282837967401727,-0.12000000000000001,-0.31959731543624176,-0.12000000000000001,-0.12000000000000001,0.348120805369128,-0.12000000000000001
30,$1.50-$2.00,1.5,-10%,180,14,0.21428571428571427,-0.02282837967401727,-0.12000000000000001,-0.31959731543624176,-0.12000000000000001,-0.12000000000000001,0.348120805369128,-0.12000000000000001
30,$1.50-$2.00,1.7,none,30,14,0.5714285714285714,0.12783307038921163,0.36020134228187917,1.7896629854489627,-0.6048669043374927,-0.47141169853768283,0.6799999999999999,-0.6478026905829597
30,$1.50-$2.00,1.7,none,60,14,0.5714285714285714,0.11556287028818327,0.36020134228187917,1.6178801840345658,-0.6647187599307934,-0.5663301743505363,0.6799999999999999,-0.8533333333333334
30,$1.50-$2.00,1.7,none,90,14,0.6428571428571429,0.13034576641238513,0.36020134228187917,1.8248407297733917,-0.7148365404859153,-0.5145206569904742,0.6799999999999999,-0.8117171717171717
30,$1.50-$2.00,1.7,none,180,14,0.6428571428571429,0.14387603919928368,0.6799999999999999,2.0142645487899715,-0.8024592380497892,-0.5892247990023085,0.6799999999999999,-0.8744919786096257
30,$1.50-$2.00,1.7,-30%,30,14,0.2857142857142857,-0.07997123681687443,-0.32,-1.119597315436242,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.50-$2.00,1.7,-30%,60,14,0.2857142857142857,-0.07997123681687443,-0.32,-1.119597315436242,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.50-$2.00,1.7,-30%,90,14,0.2857142857142857,-0.07997123681687443,-0.32,-1.119597315436242,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.50-$2.00,1.7,-30%,180,14,0.2857142857142857,-0.07997123681687443,-0.32,-1.119597315436242,-0.32,-0.32,0.6799999999999999,-0.32
30,$1.50-$2.00,1.7,-20%,30,14,0.2857142857142857,-0.008542665388302983,-0.22,-0.11959731543624177,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.50-$2.00,1.7,-20%,60,14,0.2857142857142857,-0.008542665388302983,-0.22,-0.11959731543624177,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.50-$2.00,1.7,-20%,90,14,0.2857142857142857,-0.008542665388302983,-0.22,-0.11959731543624177,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.50-$2.00,1.7,-20%,180,14,0.2857142857142857,-0.008542665388302983,-0.22,-0.11959731543624177,-0.22,-0.22,0.6799999999999999,-0.22
30,$1.50-$2.00,1.7,-15%,30,14,0.2857142857142857,0.027171620325982745,-0.16999999999999998,0.3804026845637584,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.50-$2.00,1.7,-15%,60,14,0.2857142857142857,0.027171620325982745,-0.16999999999999998,0.3804026845637584,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.50-$2.00,1.7,-15%,90,14,0.2857142857142857,0.027171620325982745,-0.16999999999999998,0.3804026845637584,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.50-$2.00,1.7,-15%,180,14,0.2857142857142857,0.027171620325982745,-0.16999999999999998,0.3804026845637584,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
30,$1.50-$2.00,1.7,-10%,30,14,0.14285714285714285,-0.051399808245445835,-0.12000000000000001,-0.7195973154362417,-0.12000000000000001,-0.12000000000000001,-0.007718120805368947,-0.12000000000000001
30,$1.50-$2.00,1.7,-10%,60,14,0.14285714285714285,-0.051399808245445835,-0.12000000000000001,-0.7195973154362417,-0.12000000000000001,-0.12000000000000001,-0.007718120805368947,-0.12000000000000001
30,$1.50-$2.00,1.7,-10%,90,14,0.14285714285714285,-0.051399808245445835,-0.12000000000000001,-0.7195973154362417,-0.12000000000000001,-0.12000000000000001,-0.007718120805368947,-0.12000000000000001
30,$1.50-$2.00,1.7,-10%,180,14,0.14285714285714285,-0.051399808245445835,-0.12000000000000001,-0.7195973154362417,-0.12000000000000001,-0.12000000000000001,-0.007718120805368947,-0.12000000000000001
30,$1.50-$2.00,2.0,none,30,14,0.42857142857142855,0.02902572448189063,-0.2779308187576571,0.4063601427464688,-0.6048669043374927,-0.47141169853768283,0.98,-0.6478026905829597
30,$1.50-$2.00,2.0,none,60,14,0.35714285714285715,0.002268882064884531,-0.19639125089642462,0.031764348908383436,-0.6647187599307934,-0.5712611408199644,0.98,-0.8533333333333334
30,$1.50-$2.00,2.0,none,90,14,0.42857142857142855,0.021865377637676413,-0.12698844089720654,0.3061152869274698,-0.7148365404859153,-0.5771615417467436,0.98,-0.8117171717171717
30,$1.50-$2.00,2.0,none,180,14,0.42857142857142855,0.042675086428051234,-0.12590666939862719,0.5974512099927173,-0.8024592380497892,-0.6421020179372198,0.98,-0.8744919786096257
30,$1.50-$2.00,2.0,-30%,30,14,0.21428571428571427,-0.10854266538830301,-0.32,-1.519597315436242,-0.32,-0.32,0.6981208053691286,-0.32
30,$1.50-$2.00,2.0,-30%,60,14,0.21428571428571427,-0.10854266538830301,-0.32,-1.519597315436242,-0.32,-0.32,0.6981208053691286,-0.32
30,$1.50-$2.00,2.0,-30%,90,14,0.21428571428571427,-0.10854266538830301,-0.32,-1.519597315436242,-0.32,-0.32,0.6981208053691286,-0.32
30,$1.50-$2.00,2.0,-30%,180,14,0.21428571428571427,-0.10854266538830301,-0.32,-1.519597315436242,-0.32,-0.32,0.6981208053691286,-0.32
30,$1.50-$2.00,2.0,-20%,30,14,0.21428571428571427,-0.029971236816874407,-0.22,-0.4195973154362417,-0.22,-0.22,0.6981208053691286,-0.22
30,$1.50-$2.00,2.0,-20%,60,14,0.21428571428571427,-0.029971236816874407,-0.22,-0.4195973154362417,-0.22,-0.22,0.6981208053691286,-0.22
30,$1.50-$2.00,2.0,-20%,90,14,0.21428571428571427,-0.029971236816874407,-0.22,-0.4195973154362417,-0.22,-0.22,0.6981208053691286,-0.22
30,$1.50-$2.00,2.0,-20%,180,14,0.21428571428571427,-0.029971236816874407,-0.22,-0.4195973154362417,-0.22,-0.22,0.6981208053691286,-0.22
