Date,Open,High,Low,Close,Volume
2025-08-08,3.72,3.79,3.72,3.756,6033
2025-08-11,3.75,3.87,3.75,3.77,21069
2025-08-12,3.77,3.89,3.76,3.78,7530
2025-08-13,3.76,3.86,3.7404,3.86,22088
2025-08-14,3.86,4.0,3.86,3.9595,8284
2025-08-15,3.99,4.182,3.9861,4.0,6696
2025-08-18,4.06,4.145,4.0,4.01,6216
2025-08-19,4.0535,4.0822,3.97,3.99,8025
2025-08-20,3.98,4.47,3.98,4.34,84976
2025-08-21,4.28,4.33,4.14,4.21,23737
2025-08-22,4.21,4.33,4.21,4.28,11188
2025-08-25,4.23,4.28,4.19,4.28,7977
2025-08-26,4.2704,4.32,4.2001,4.32,8098
2025-08-27,4.26,4.295,4.2,4.23,3834
2025-08-28,4.22,4.4,4.22,4.345,55869
2025-08-29,4.32,4.62,4.31,4.44,31921
2025-09-02,4.43,4.43,4.24,4.25,13420
2025-09-03,4.225,4.23,4.03,4.08,25579
2025-09-04,4.0726,4.12,4.01,4.12,12208
2025-09-05,4.078262805938721,4.088185340125489,4.038571722881582,4.078262805938721,8100
2025-09-08,4.058417320251465,4.058417320251465,4.028648770971498,4.058417320251465,2900
2025-09-09,4.03857132893324,4.0484938621521,4.008802782966686,4.0484938621521,2400
2025-09-10,4.0088029199103605,4.0088029199103605,3.998880386352539,3.998880386352539,3700
2025-09-11,3.979034763396713,4.108030535897846,3.979034763396713,4.028648376464844,7000
2025-09-12,3.969111810524741,4.028648430904012,3.969111810524741,4.008802890777588,5500
2025-09-15,3.998880665458779,4.068339824676514,3.998880665458779,4.068339824676514,4600
2025-09-16,4.058417290426139,4.068339824676514,4.058417290426139,4.068339824676514,1100
2025-09-17,4.008802945487597,4.008802945487597,3.988957405090332,3.988957405090332,1400
2025-09-18,3.9889572433739793,4.0484938621521,3.9889572433739793,4.0484938621521,5200
2025-09-19,4.0385714668938295,4.0385714668938295,3.96911183936907,3.998880386352539,13400
2025-09-22,3.9889574343592193,3.998880441208165,3.969111893816338,3.979034900665283,2300
2025-09-23,3.9790349263159897,4.038571548328434,3.969111919403076,3.969111919403076,8100
2025-09-24,3.9691117980931256,4.217181285473946,3.9691117980931256,4.187412738800049,45100
2025-09-25,4.117953693126113,4.157644774295352,4.117953693126113,4.147721767425537,4600
2025-09-26,4.127876172466386,4.1973358001751,4.038571477589471,4.167567253112793,49900
2025-09-29,4.256872533831356,4.316409156377003,4.098108207042967,4.127876281738281,156200
2025-09-30,4.306486551762725,4.366023173330019,4.068339592338537,4.326332092285156,42300
2025-10-01,4.336254824540563,4.435482531696692,4.286641207540014,4.425559997558594,20300
2025-10-02,4.42555982112059,4.42555982112059,4.316409111022949,4.316409111022949,5100
2025-10-03,4.445405427997382,4.4652509689331055,4.366023264254484,4.4652509689331055,12200
2025-10-06,4.455327961887734,4.564478673611727,4.366023264254484,4.4652509689331055,22200
2025-10-07,4.514864764812863,4.514864764812863,4.316408895181371,4.395791053771973,3200
2025-10-08,4.375945798144837,4.4652509689331055,4.3164091753376645,4.4652509689331055,25600
2025-10-09,4.475173758362224,4.584323991623501,4.366023051945952,4.544632911682129,44400
2025-10-10,4.564478662863083,4.911775864997933,4.495019506329123,4.8125481605529785,79900
2025-10-13,4.8522394149289125,4.971313137653421,4.693475082169613,4.921699047088623,20900
2025-10-14,4.981235504150391,4.981235504150391,4.782780094883449,4.981235504150391,7100
2025-10-15,4.812548091886536,5.159845289066078,4.812548091886536,5.0110039710998535,64600
2025-10-16,5.060617780998182,5.060617780998182,4.802625743183191,4.941544532775879,34600
2025-10-17,4.802625714392824,4.951467037200928,4.802625714392824,4.951467037200928,29200
2025-10-20,4.921698914808803,5.139999866485596,4.782780127378118,5.139999866485596,18400
2025-10-21,5.020926313043271,5.090385939088066,4.921698613804272,5.08046293258667,1900
2025-10-22,4.981235394544864,5.030849482347416,4.931621306742312,5.020926475524902,16400
2025-10-23,5.011004107909776,5.070540731352731,4.911775929016494,4.961390018463135,26700
2025-10-24,4.961390025489113,5.130077362060547,4.911775935972212,5.130077362060547,14800
2025-10-27,5.110231533627397,5.437683181198096,4.911775659870461,5.060617446899414,57100
2025-10-28,5.011004052117941,5.060617667857167,4.842316717663532,4.981235504150391,17100
2025-10-29,4.971313051607369,4.971313051607369,4.872084872195265,4.951467037200928,1500
2025-10-30,4.862162179978618,5.0110039710998535,4.862162179978618,5.0110039710998535,6700
2025-10-31,5.050694942474365,5.0705404826486165,5.001080855461238,5.050694942474365,6400
2025-11-03,4.951467097340161,5.110231902434827,4.951467097340161,5.100308895111084,12400
2025-11-04,5.139999718465017,5.139999718465017,4.961389854054845,5.020926475524902,8700
2025-11-05,4.961389854054845,5.020926475524902,4.941544313564826,5.020926475524902,3600
2025-11-06,4.981235478422993,5.0209265600713815,4.961389937598798,4.991158485412598,2600
2025-11-07,4.981235449130156,5.001080989837647,4.941544367715176,5.001080989837647,8600
2025-11-10,4.961389746598445,5.100308527019802,4.961389746598445,5.060617446899414,6100
2025-11-11,5.001081133141408,5.12015438079834,4.991158599080843,5.12015438079834,3500
2025-11-12,5.120154067079996,5.149922613747785,5.020926366779026,5.060617446899414,11500
2025-11-13,5.149922873593869,5.149922873593869,4.991158545101657,5.139999866485596,12700
2025-11-14,5.170000076293945,5.179999828338623,4.949999809265137,5.050000190734863,45200
2025-11-17,5.010000228881836,5.03000020980835,4.809999942779541,4.980000019073486,21100
2025-11-18,4.53000020980835,4.949999809265137,4.53000020980835,4.860000133514404,18000
2025-11-19,4.829999923706055,4.829999923706055,4.260000228881836,4.679999828338623,11400
2025-11-20,4.650000095367432,4.650000095367432,4.5,4.539999961853027,10000
2025-11-21,4.5,4.519999980926514,4.420000076293945,4.480000019073486,4700
2025-11-24,4.46999979019165,4.46999979019165,4.300000190734863,4.369999885559082,5500
2025-11-25,4.300000190734863,4.539999961853027,4.300000190734863,4.539999961853027,4900
2025-11-26,4.539999961853027,4.690000057220459,4.510000228881836,4.53000020980835,8500
2025-11-28,4.46999979019165,4.519999980926514,4.349999904632568,4.449999809265137,7700
2025-12-01,4.489999771118164,4.559999942779541,4.449999809265137,4.559999942779541,4500
2025-12-02,4.619999885559082,4.619999885559082,4.449999809265137,4.53000020980835,4100
2025-12-03,4.480000019073486,4.480000019073486,4.409999847412109,4.46999979019165,20500
2025-12-04,4.46999979019165,4.559999942779541,4.460000038146973,4.460000038146973,8500
2025-12-05,4.449999809265137,4.5,4.449999809265137,4.489999771118164,7500
2025-12-08,4.480000019073486,4.650000095367432,4.480000019073486,4.650000095367432,6600
2025-12-09,4.550000190734863,4.619999885559082,4.369999885559082,4.539999961853027,13300
2025-12-10,4.519999980926514,4.550000190734863,4.5,4.5,7200
2025-12-11,4.440000057220459,4.5,4.409999847412109,4.449999809265137,10300
2025-12-12,4.429999828338623,4.550000190734863,4.429999828338623,4.53000020980835,11700
2025-12-15,4.559999942779541,4.639999866485596,4.289999961853027,4.360000133514404,19200
2025-12-16,4.360000133514404,4.46999979019165,4.349999904632568,4.420000076293945,17400
2025-12-17,4.389999866485596,4.420000076293945,4.210000038146973,4.25,9300
2025-12-18,4.260000228881836,4.320000171661377,4.159999847412109,4.309999942779541,6800
2025-12-19,4.260000228881836,4.300000190734863,4.110000133514404,4.199999809265137,35100
2025-12-22,4.139999866485596,4.300000190734863,4.139999866485596,4.260000228881836,22000
2025-12-23,4.25,4.260000228881836,4.210000038146973,4.210000038146973,5900
2025-12-24,4.199999809265137,4.199999809265137,4.119999885559082,4.139999866485596,8000
2025-12-26,4.21999979019165,4.420000076293945,4.130000114440918,4.28000020980835,30200
2025-12-29,4.28000020980835,4.289999961853027,4.130000114440918,4.25,10400
2025-12-30,4.199999809265137,4.199999809265137,4.090000152587891,4.139999866485596,25500
2025-12-31,4.199999809265137,4.409999847412109,4.199999809265137,4.369999885559082,16700
2026-01-02,4.130000114440918,4.369999885559082,4.130000114440918,4.320000171661377,11400
2026-01-05,4.21999979019165,4.320000171661377,4.21999979019165,4.269999980926514,4500
2026-01-06,4.25,4.269999980926514,4.079999923706055,4.099999904632568,31800
2026-01-07,4.099999904632568,4.159999847412109,4.050000190734863,4.139999866485596,26300
2026-01-08,4.119999885559082,4.369999885559082,4.099999904632568,4.320000171661377,22800
2026-01-09,4.260000228881836,4.289999961853027,4.239999771118164,4.269999980926514,22300
2026-01-12,4.230000019073486,4.239999771118164,4.099999904632568,4.210000038146973,17700
2026-01-13,4.210000038146973,4.230000019073486,4.210000038146973,4.21999979019165,3100
2026-01-14,4.239999771118164,4.239999771118164,4.110000133514404,4.199999809265137,11200
2026-01-15,4.230000019073486,4.28000020980835,4.159999847412109,4.28000020980835,9000
2026-01-16,4.199999809265137,4.230000019073486,4.099999904632568,4.110000133514404,28700
2026-01-20,4.139999866485596,4.28000020980835,4.059999942779541,4.230000019073486,16100
2026-01-21,4.110000133514404,4.150000095367432,4.099999904632568,4.110000133514404,4400
2026-01-22,4.099999904632568,4.190000057220459,4.050000190734863,4.190000057220459,8700
2026-01-23,4.150000095367432,4.190000057220459,4.119999885559082,4.179999828338623,11100
2026-01-26,4.150000095367432,4.179999828338623,4.150000095367432,4.179999828338623,1700
2026-01-27,4.150000095367432,4.179999828338623,4.139999866485596,4.179999828338623,4000
2026-01-28,4.159999847412109,4.179999828338623,4.159999847412109,4.179999828338623,1500
2026-01-29,4.139999866485596,4.179999828338623,4.139999866485596,4.179999828338623,1000
2026-01-30,4.150000095367432,4.179999828338623,4.110000133514404,4.110000133514404,4500
2026-02-02,4.090000152587891,4.099999904632568,4.050000190734863,4.099999904632568,3100
2026-02-03,4.090000152587891,4.099999904632568,4.070000171661377,4.099999904632568,1200
2026-02-04,4.070000171661377,4.090000152587891,4.070000171661377,4.090000152587891,1400
2026-02-05,4.050000190734863,4.190000057220459,4.050000190734863,4.070000171661377,9000
2026-02-06,4.070000171661377,4.130000114440918,4.059999942779541,4.099999904632568,5700
2026-02-09,4.090000152587891,4.269999980926514,4.079999923706055,4.090000152587891,29500
2026-02-10,4.090000152587891,4.190000057220459,4.059999942779541,4.150000095367432,8100
2026-02-11,4.150000095367432,4.150000095367432,4.110000133514404,4.119999885559082,3900
2026-02-12,4.119999885559082,4.119999885559082,4.050000190734863,4.059999942779541,6000
2026-02-13,4.059999942779541,4.090000152587891,4.050000190734863,4.070000171661377,4700
2026-02-17,4.050000190734863,4.28000020980835,4.050000190734863,4.150000095367432,8100
2026-02-18,4.099999904632568,4.170000076293945,4.050000190734863,4.170000076293945,2900
2026-02-19,4.059999942779541,4.059999942779541,4.050000190734863,4.050000190734863,900
2026-02-20,4.050000190734863,4.050000190734863,3.950000047683716,3.950000047683716,12300
2026-02-23,3.950000047683716,3.9800000190734863,3.75,3.900000095367432,38200
2026-02-24,3.7799999713897705,3.900000095367432,3.7699999809265137,3.819999933242798,4200
2026-02-25,3.930000066757202,3.930000066757202,3.7799999713897705,3.819999933242798,6000
2026-02-26,3.819999933242798,3.940000057220459,3.819999933242798,3.849999904632568,2900
2026-02-27,3.839999914169312,3.950000047683716,3.809999942779541,3.950000047683716,4600
2026-03-02,3.900000095367432,3.900000095367432,3.809999942779541,3.809999942779541,10800
2026-03-03,3.809999942779541,3.910000085830689,3.809999942779541,3.910000085830689,5700
2026-03-04,3.910000085830689,3.910000085830689,3.809999942779541,3.829999923706055,1900
2026-03-05,3.829999923706055,3.890000104904175,3.809999942779541,3.890000104904175,4300
2026-03-06,3.829999923706055,3.829999923706055,3.7699999809265137,3.799999952316284,6600
2026-03-09,3.799999952316284,3.799999952316284,3.7699999809265137,3.7899999618530273,5000
2026-03-10,3.7899999618530273,3.7899999618530273,3.5199999809265137,3.609999895095825,28700
2026-03-11,3.5899999141693115,3.740000009536743,3.5899999141693115,3.740000009536743,5600
2026-03-12,3.7200000286102295,3.7200000286102295,3.5999999046325684,3.7200000286102295,1300
2026-03-13,3.630000114440918,3.680000066757202,3.5999999046325684,3.670000076293945,4100
2026-03-16,3.670000076293945,3.670000076293945,3.559999942779541,3.559999942779541,7700
2026-03-17,3.559999942779541,3.630000114440918,3.549999952316284,3.559999942779541,6200
2026-03-18,3.559999942779541,3.569999933242798,3.549999952316284,3.549999952316284,8600
2026-03-19,3.549999952316284,3.650000095367432,3.5299999713897705,3.650000095367432,4800
2026-03-20,3.630000114440918,3.640000104904175,3.539999961853028,3.539999961853028,4500
2026-03-23,3.5299999713897705,3.539999961853028,3.5299999713897705,3.539999961853028,2300
2026-03-24,3.539999961853028,3.859999895095825,3.539999961853028,3.660000085830689,10200
2026-03-25,3.660000085830689,3.759999990463257,3.660000085830689,3.700000047683716,10600
2026-03-26,3.700000047683716,3.940000057220459,3.700000047683716,3.75,20500
2026-03-27,3.829999923706055,3.829999923706055,3.690000057220459,3.759999990463257,2100
2026-03-30,3.700000047683716,3.75,3.700000047683716,3.7300000190734863,5800
2026-03-31,3.7899999618530273,3.809999942779541,3.75,3.809999942779541,3400
2026-04-01,3.759999990463257,3.759999990463257,3.759999990463257,3.759999990463257,2400
2026-04-02,3.690000057220459,3.819999933242798,3.690000057220459,3.819999933242798,5500
2026-04-06,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,0
2026-04-07,3.799999952316284,3.799999952316284,3.75,3.799999952316284,3800
2026-04-08,3.75,3.7899999618530273,3.660000085830689,3.700000047683716,13500
2026-04-09,3.690000057220459,3.7899999618530273,3.660000085830689,3.700000047683716,6000
2026-04-10,3.660000085830689,3.7899999618530273,3.660000085830689,3.7899999618530273,4300
2026-04-13,3.680000066757202,3.7300000190734863,3.660000085830689,3.700000047683716,8200
2026-04-14,3.5999999046325684,3.640000104904175,3.5999999046325684,3.5999999046325684,9800
2026-04-15,3.569999933242798,3.690000057220459,3.569999933242798,3.660000085830689,9800
2026-04-16,3.609999895095825,3.660000085830689,3.569999933242798,3.660000085830689,8800
2026-04-17,3.5999999046325684,3.7899999618530273,3.5999999046325684,3.7899999618530273,15100
2026-04-20,3.75,3.7699999809265137,3.690000057220459,3.7300000190734863,13000
2026-04-21,3.630000114440918,3.680000066757202,3.630000114440918,3.680000066757202,1600
2026-04-22,3.680000066757202,3.7699999809265137,3.680000066757202,3.75,3900
2026-04-23,3.700000047683716,3.7300000190734863,3.640000104904175,3.660000085830689,3700
2026-04-24,3.640000104904175,3.660000085830689,3.640000104904175,3.640000104904175,4600
2026-04-27,3.5999999046325684,3.5999999046325684,3.5799999237060547,3.5799999237060547,10900
2026-04-28,3.5799999237060547,3.5999999046325684,3.569999933242798,3.5999999046325684,3800
2026-04-29,3.630000114440918,3.7699999809265137,3.619999885559082,3.619999885559082,2900
2026-04-30,3.700000047683716,3.700000047683716,3.670000076293945,3.700000047683716,2300
2026-05-01,3.740000009536743,3.75,3.7100000381469727,3.7300000190734863,1600
2026-05-04,3.7200000286102295,3.7300000190734863,3.619999885559082,3.619999885559082,6300
2026-05-05,3.740000009536743,3.7899999618530273,3.569999933242798,3.609999895095825,42500
2026-05-06,3.5899999141693115,3.5899999141693115,3.450000047683716,3.509999990463257,16200
2026-05-07,3.509999990463257,3.5299999713897705,3.4100000858306885,3.4600000381469727,6400
2026-05-08,3.4600000381469727,3.4600000381469727,3.4200000762939453,3.440000057220459,3700
2026-05-11,3.400000095367432,3.509999990463257,3.400000095367432,3.440000057220459,5500
2026-05-12,3.430000066757202,3.440000057220459,3.380000114440918,3.400000095367432,3500
2026-05-13,3.4100000858306885,3.490000009536743,3.400000095367432,3.4100000858306885,140400
2026-05-14,3.450000047683716,3.470000028610229,3.4200000762939453,3.450000047683716,17700
2026-05-15,3.400000095367432,3.400000095367432,3.0,3.0999999046325684,392900
2026-05-18,3.119999885559082,3.180000066757202,3.119999885559082,3.1700000762939453,900
2026-05-19,3.240000009536743,3.240000009536743,3.0999999046325684,3.1700000762939453,3000
2026-05-20,3.119999885559082,3.140000104904175,2.9600000381469727,2.9800000190734863,47800
2026-05-21,2.9600000381469727,3.150000095367432,2.9600000381469727,3.0999999046325684,18400
2026-05-22,3.190000057220459,3.259999990463257,3.009999990463257,3.0299999713897705,7900
2026-05-26,3.009999990463257,3.0299999713897705,2.890000104904175,2.9200000762939453,57600
2026-05-27,2.940000057220459,2.9600000381469727,2.9200000762939453,2.9200000762939453,6500
2026-05-28,2.900000095367432,2.9800000190734863,2.880000114440918,2.9800000190734863,26800
2026-05-29,2.950000047683716,3.049999952316284,2.900000095367432,2.970000028610229,37900
2026-06-01,3.039999961853028,3.109999895095825,2.9600000381469727,3.009999990463257,16500
2026-06-02,2.9600000381469727,3.009999990463257,2.9100000858306885,2.9200000762939453,14900
2026-06-03,2.9100000858306885,2.930000066757202,2.759999990463257,2.809999942779541,76200
2026-06-04,2.809999942779541,2.8299999237060547,2.759999990463257,2.799999952316284,33400
2026-06-05,2.7699999809265137,2.859999895095825,2.75,2.859999895095825,29300
